date,uf,city,title,coment,answer,time_answer,coment_client_text,time_client,resolved,business,assessment
2020-05-21 17:57:00,RS,Novo Hamburgo,Problema com entregas,Trabalho com a empresa a mais de 1 ano. Já tive problema com entregador mal educado que foi resolvido comigo mudando a forma de compra para boleto pelo mal caratismo dos colaboradores que me [Editado pelo Reclame Aqui]am quantias pequenas de dinheiro. Mas mesmo assim é [Editado pelo Reclame Aqui]. E o mais recente que busco solucionar é porque os pedidos feitos no parceiro ambev não são entregues. O pior nem é isso porque se alguém me avisa-se que haveria o problema tudo bem compraria de outro fornecedor. Mas o serviço é tão ruim que nem pra avisar seus clientes eles conseguem.,"Olá, Diego. :)Agradecemos a sua parceria!Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-28 15:29:00,Me ligaram foi muito bom,2020-05-28 17:16:00,Resolvido,Sim,10
2020-05-21 13:51:00,SP,Valparaíso,Não cumpri acordo !,"Dia 13/05 fiz uma negociação com o AmBev , 4 boletos , sendo prometido que após o primeiro boleto pago em 72 horas o nome sairia do cadastro de proteção ao consumidor ; hoje dia 21/05 meu nome ainda no cadastro liguei na AmBev e me reportaram que para meu nome sair do cadastro preciso pagar todos os 4 boletos e só no fim meu nome será limpo !Obs : acompra está no CPF da minha esposa",,,"Prometeu e não compriu , o nome continuou com restrição no cartório , só limpou após pagar a última parcela do acordo e pagar mais 350 reais de custas no cartório , muita decepção !",2020-07-08 21:46:00,Não resolvido,Não,0
2020-05-21 11:00:00,RJ,Rio de Janeiro,Mensagem de Erro na Página parceiro Ambev,"Há aproximadamente uma semana, venho encontrando dificuldades em comprar junto a página do parceiro Ambev, especificamente junto ao carrinho do parceiro com a mensagem de código 500, código esse que está impossibilitando de concretizar minhas compras. Com isso, na data de ontem 20/05, solicitei reparo desse erro com protocolo sob o número 6185506, tendo até o momento a falta de solução dessa questão. Solicito urgência na resolução dessa questão, para que eu consiga efetuar compras.","Olá, CleberInformamos que todas as informações referente a sua manifestação foram enviadas para o e-mail cadastrada. Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-28 16:29:00,"Péssimo... Como sempre... Somos informados de que: num prazo de cinco dias, entraremos em contato. Fato esse que nunca aconteceu em todas as minhas solicitações.",2020-07-30 15:11:00,Não resolvido,Não,0
2020-05-21 10:07:00,MG,Uberlândia,"Vendedor/supervisor não comparece ao meu comércio, não atende o telefone.","Tenho um depósito de bebidas a dois anos na cidade de Uberlândia, e até hoje se tive a visita de um vendedor, foi no máximo duas vezes, dependo dos produtos da AMBEV no meu comércio, já foi feito vários chamados de reclamações no site da empresa, porém ligam alguns supervisores que também estão pouco lixando para minha situação, dizem que vão resolver mas não resolvem[Editado pelo Reclame Aqui]nenhuma. E muito difícil ter que ficar umilhando pra poder comprar, e ou receber uma pequena visita de um vendedor. Olha, reamente eu não consigo entender o porquê de minha empresa não receber a visita do vendedor, até porque existe comercios do lado do meu que comprão bem menos que eu e que recebem a visita semanalmente . Acho um descaso total por parte da empresa (AMBEV), realmente estou muito decepcionado com essa situação, ligo para a vendedora ela não me atende, ligo / mando mensagens para o supervisor, ele não me atende. Não sei mais o que fazer. Uma vez que necessito dos produtos para oferecer aos meus clientes. Se a empresa não quer me atender, porque não fala logo, ( não vamos te atender), porque aí já cancelo meu cadastro com eles e vou procurar outras alternativas, agora ficam mentindo, dizendo que vão resolver a situação mas não resolvem. Segue imagens onde mandei msn para a vendedora no dia 18/05/2020 e até hoje 21/05/2020 não me retornou, segue também fala com supervisor no dia de ontem, 20/05/2020, porém até agora não me respondeu. Gostaria muito que essa situação fosse resolvida, não aguento mais. Lembrando que faço alguns dos meus pedidos pelo site, onde geralmente não oferecem todos os produtos que preciso, lembrando ainda que sempre são mas caros, até hoje nunca consegui uma freezer que seja sendo que em todo e qualquer local os comerciantes conseguem essa ferramenta de trabalho.","Olá, Agnaldo. :)Agradecemos a sua parceria!Conforme conversamos o time responsável entrou em contato e está buscando a melhor forma de atendê-lo. Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-25 13:38:00,Bastante satisfatório. Meu problema foi resolvido.,2020-05-26 10:39:00,Resolvido,Sim,9
2020-05-20 16:50:00,PB,Sousa,Envio de documentos para completar cadastro do parceiro AmBev,Quero ser cliente AmBev,"Olá, Francisco. :)Agradecemos a sua parceria!Conforme conversamos seu cadastro foi atualizado. Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-27 14:06:00,Muito bom,2020-06-08 13:15:00,Resolvido,Sim,10
2020-05-19 12:04:00,MG,Belo Horizonte,Fiz meu pedido e não recebi!!!!!,"Fiz o meu pedido no dia 18/05 pelo site parceiro ambev (pela 3 tentativa!!!!), recebi a confirmação e no final do dia fui informado que a NF foi cancelada sem motivo aparente!!!!!! É impossível ter dado falta em todos os produtos!!!Preciso dos meus produtos com urgência!!!Novo pedido realizado hoje: 51852Razão social: Armazém Grão Pará LTDACNPJ: 35.998.064/0001-08","Olá, Augusto. :)Agradecemos a sua parceria!Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-26 12:24:00,Realizaram a tratativa do caso dando a devida solução,2020-05-26 12:26:00,Resolvido,Sim,8
2020-05-18 20:38:00,SP,Orlândia,Não consigo me cadastrar nem no Aplicativo e nem no Site,Estou tentando me cadastrar no Aplicativo e no site do Parceiro AmBev mais só dá erro em cima de erro...vejo várias reclamações e nada de solução,"Olá, David. :)Agradecemos a sua parceria!Conforme alinhamos, daremos continuidade em seu cadastro quando estiver com a documentação pronta. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-20 13:58:00,"Muito atenciosos, no mesmo dia já entraram em contato cmg e se mostraram dispostos a resolverem meu problema.... Parabéns AmBev",2020-05-20 20:07:00,Resolvido,Sim,10
2020-05-18 16:34:00,SP,Mogi das Cruzes,Pedido não entregue,"Então vamos lá de novo ....Venho novamente reclama dessa empresa onde realizei o pedido de Skol 350 mlE Skol 269 ml.E red bull.,onde hoje dia 18/10 foi entregue só o red Bull.Onde tentei conversa com os supervisor da região ,o vendedor e a Senhora Juliana onde me informou que não poderia fazer nada ao não se passa a reclamação para frente .Fiquei indignada com a posição onde me informou que não tinha mercadoria e que o vendedor me informou que tinha .Primeiramente preciso do produto, Skol 350 mlSkol 269 mlSeguir o print da tela dos pedido .E a Solução disso o quanto antes","Olá, Danubia. :)Agradecemos a sua parceria!Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-29 09:34:00,"Além de não resolve ,até a presente data do dia 22/06.Foi feito pouco caso referente desde do início do meu cadastro .Todas as vezes ,que resolve fazer um pedido ,já me preparo psicologicamente,pois até o momento não vejo eles tenta resolve todos os problema da empresa ( site , atendimento)E o último problema foi (pedi algum produto entre ele red Bull,onde fiquei aguardando a entrega e para surpresa novamente não veio ,e além disso o preço em nota era valores diferente do site ,onde quando abrir o aplicativo estava o meu pedido como bonificação )Onde os valores não batia com os valores em nota obs: bpm150 nota 35,00Site 46,06 .",2020-06-22 18:18:00,Não resolvido,Não,0
2020-05-16 21:16:00,DF,Brasília,2 pedidos que não foram entregues,"Estou abrindo uma empresa de delivery de bebidas no distrito federal,fiz o cadastro no parceiro ambev e fiz um primeiro pedido que não foi entregue, entrei em contato com a AmBev e abriram um chamado para descobrir o por que não foi entregue.Após isso, realizei um outro pedido que deveria ser entregue hoje (16/05/2020).Porém,mais uma vez não foi entregue, não ligaram,não falam o motivo.Não tem opção de eu retirar o pedido direto do centro de distribuição (que fica a cerca de 3 km daqui).Era pra eu ter iniciado minhas vendas ontem (15/05) , já investi com mídia mas agora pedi pra suspender tudo, simplismente por que não sei quando vou poder receber os produtos da ambev.Empresa: Fries Sensation BsbCnpj: 36.967.661/0001-38Razão social ; Hélio Epaminondas de Albuquerque Júnior","Olá, Alan. :)Agradecemos a sua parceria!Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-19 13:36:00,Problema foi resolvido e explicaram o que ocorreu.,2020-05-25 12:21:00,Resolvido,Sim,7
2020-05-15 12:22:00,SP,Agudos,Apk novo parceiro Ambev e SAC,"Trabalho com a Ambev a mais de 1 ano, já tive diversos problemas.Agora existe um novo apk novo parceiro Ambev, quando tento acessar diz que meu cadastro não existe, quando tento cadastrar diz que meu CNPJ ou CPF é inválido.Liguei para o SAC 2 vezes, não resolveram nada e me transferiram para outro setor, mas em cada ligação fiquei em torno de 20 minutos na linha e não fui atendido.Liguei na ouvidoria da Ambev para reclamar do SAC, é aí que ficou engraçado, a ouvidoria transfere você para o SAC ao invés de registrar sua reclamação, para reclamar do SAC eu falo com o SAC, não faz sentido.Espero que solucionam meu problema, como meu CNPJ é inválido se faço compras normalmente pelo apk antigo, pelo vendedor, e pelo 0800.","Olá, Daniel,Agradecemos a sua parceria!Entramos em contato com o time responsável e tivemos a informação que por ora apenas algumas regiões estão sendo cadastradas no novo Parceiro Ambev. Por enquanto sua região permanece sendo atendida normalmente como antes. Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-18 11:06:00,O próprio vendedor me disse que era pra usar esse apk.Ambev como sempre é tudo muito dificil,2020-05-18 11:19:00,Resolvido,Sim,5
2020-05-15 07:58:00,MG,Belo Horizonte,Falta de produto para pequenos fornecedires,"Estou tentando comprar Brahma 1litro por telefone, pelo representante e também por App. Sempre falta de estoque. Mais nas distribuidoras tem, supermercado tem. Se deliberou tem também. Não tem para nós pequenos fornecedores de bares de periferia . Não temos preços e nem oportunidade com essa empresa. Covid19, bando de [Editado pelo Reclame Aqui] e estão trabalhando como nunca e se empatando cada vez menos com as pequenas empresas.","Olá, Imaculada. :)Agradecemos a sua parceria!Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-25 16:13:00,Infelizmente não temos opção a empresa e consolidada no mercado.,2020-10-09 08:50:00,Não resolvido,Sim,1
2020-05-14 23:13:00,SP,Campinas,Pedidos não entregues,"Pela quarta vez seguida meu pedido não foi entregue pela Ambev e ainda eu havia ligaao mais cedo e me informaram que estava em rota de entrege, perdi minhas vendas.O tratamento da Ambev tem sido horrivel e eles nem dão retorno ou atualizam o status, simplesmente cancelam o pedido.","Olá, Eder. :)Agradecemos a sua parceria!Ficamos felizes em esclarecer seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-25 13:58:00,Mais do mesmo,2020-07-21 17:30:00,Resolvido,Sim,4
2020-05-14 17:56:00,GO,Águas Lindas de Goiás,Produtos caros,"Valores estão absurdamente caros...A maioria compro em outro lugar porque na ambev não tem preço atraivos. Um ou outro acontece de ter.Esses são os preços que sempre adquiro em outros lugares...ANTÁRTICA 600 ml C/24 UNDS $112,00SKOL 600ML C/24 UNDS $110,00ANTARCTICA PROFISSA 330 ml CX C/ 23 UNDS $44,00ANTARCTICA LITRÃO CX C/12 UNDS $73,00ANTARCTICA 269 ml $28,00 pra qualquer quantidadeANTARCTICA 350 ml $22,60SKOL PILSEN 269 ml $26,00BRAHMA CHOPP 269 ml $25,50ANTARCTICA SUBZERO 269 ml $23,00SKOL PURO MALTE $25,50CARACU 350ml $30,99BRAHMA ZERO 350 ml $28,99BOHEMIA 350 ml $24,00SKOL BEATS 269 ml C/8 UNDS $24,99SKOL BEATS SENSES LONG NECK C/24 UNDS $100,00BUDWAISER lata 269 ml 17,00","Olá, Rodger,Informamos que as orientações referente a sua manifestação foram enviadas para o e-mail cadastrado. Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-18 10:23:00,"Querem determinar o valor que devo vender minha mercadoria, por comprar parcialmente barato, nunca irei aceitar.",2020-05-19 16:17:00,Resolvido,Não,0
2020-05-14 15:08:00,MG,Belo Horizonte,entrega,"Boa tarde, trabalho com os produtos ambev a mais de 10 anos o vendedor faz o pedido e o mesmo e cortado por mais da metade, fui ao site para fazer compra tinha promoçoes fiz tres pedidos e os mesmos foram todos cortados, Liguei no 0800 para fazer uma reclamaçao e a atendente muito educada me atendeu e abriu um chamado e perguntou se eu queria fazer outro pedide o para o dia seguinte fiz o pedido mas porque foi cortado o pedido que era para ser entregue no mesmo dia que ira me entregar o outro pedido que fiz com a atendente, sera porque somos a classe de comercio menores as promoçoes e somente para os grandes, fico indignada com isso, esta minha pergunta a empresa","Olá, Gilda. :)Ficamos felizes em ajudar na solução de seu caso. Conte também com a nossa Central de Atendimento no número 0800-887-1111 de segunda a sábado das 08h00 às 20h00, juntamente com o site Parceiro Ambev.Ficamos no aguardo de sua avaliação, ela é muito importante para nós!Boas vendas!Abraços,Time AmBev.",2020-05-15 16:07:00,"O problema foi resolvido, o pessoal me ligou super atenciosos. Obrigado pela atenção em resolver o problema",2020-06-08 12:29:00,Resolvido,Sim,10
