DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR/R$,DESTINATARIO,UF,DATA DE ENTREGA,ESPERA/DIA
2020-06-26 00:00:00,MAGNAMED,Santa Catarina,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (CHAPECÓ),SC,2020-06-28 00:00:00,2
2020-06-26 00:00:00,VYAIRE,Santa Catarina,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (CHAPECÓ),SC,2020-06-28 00:00:00,2
2020-06-26 00:00:00,MAGNAMED,Santa Catarina,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (CRICIÚMA),SC,2020-06-28 00:00:00,2
2020-06-26 00:00:00,VYAIRE,Santa Catarina,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (CRICIÚMA),SC,2020-06-28 00:00:00,2
2020-06-26 00:00:00,MAGNAMED,Santa Catarina,MUNICIPIO,TRANSPORTE,4,193160.0,Secretaria Municipal de Saúde (ITAJAÍ),SC,2020-06-28 00:00:00,2
2020-06-26 00:00:00,VYAIRE,Santa Catarina,MUNICIPIO,UTI,4,240000.0,Secretaria Municipal de Saúde (ITAJAÍ),SC,2020-06-28 00:00:00,2
2020-06-26 00:00:00,MAGNAMED,Santa Catarina,MUNICIPIO,TRANSPORTE,4,193160.0,Secretaria Municipal de Saúde  (JARAGUÁ DO SUL),SC,2020-06-28 00:00:00,2
2020-06-26 00:00:00,VYAIRE,Santa Catarina,MUNICIPIO,UTI,4,240000.0,Secretaria Municipal de Saúde  (JARAGUÁ DO SUL),SC,2020-06-28 00:00:00,2
2020-11-20 00:00:00,MAGNAMED,Santa Catarina,MUNICIPIO,UTI,2,120000.0,SMS de Joinville  SC,SC,2020-11-27 00:00:00,7
2020-08-12 00:00:00,KTK,Santa Catarina,MUNICIPIO,TRANSPORTE,1,20000.0,SECR MUN DE SAUDE DE APIUNA  SC,SC,2020-10-12 00:00:00,61
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL NOSSA SENHORA DOS NAVEGANTES,SC,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL ROGACIONISTA EVANGELICO,SC,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL MONSENHOR JOSE LOCKS DE SAO JOAO BATISTA,SC,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL E MATERNIDADE OASE,SC,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL DOM BOSCO RIO DOS CEDROS SC,SC,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,2,126251.94,HOSPITAL E MATERNIDADE DONA LISETTE,SC,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,FUNDACAO HOSPITALAR DE IMBUIA,SC,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL E MATERNIDADE SANTA TEREZINHA,SC,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL FAUSTINO RISCAROLLI,SC,2020-12-23 00:00:00,5
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,FUNDACAO HOSPITALAR ALEX KRIESER,SC,2020-12-23 00:00:00,5
2020-12-23 00:00:00,VYAIRE,Santa Catarina,ESTADO,UTI,50,3000000.0,SES SANTA CATARINA,SC,2020-12-26 00:00:00,3
2020-12-23 00:00:00,VYAIRE,Santa Catarina,ESTADO,UTI,50,3000000.0,SES SANTA CATARINA,SC,2020-12-26 00:00:00,3
2020-12-23 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,IMPERIAL HOSPITAL DE CARIDADE,SC,2020-12-29 00:00:00,6
2020-12-23 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL SAUDADES,SC,2020-12-29 00:00:00,6
2020-12-23 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,2,126251.94,HSS HOSPITAL SAO SEBASTIAO,SC,2020-12-29 00:00:00,6
2021-02-22 00:00:00,KTK,Santa Catarina,MUNICIPIO,TRANSPORTE,50,1000000.0, SES SANTA CATARINA ,SC,2021-02-22 00:00:00,0
2021-02-22 00:00:00,VYAIRE,Santa Catarina,MUNICIPIO,UTI,50,3000000.0, SES SANTA CATARINA ,SC,2021-02-25 00:00:00,3
2021-02-25 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,15,946889.55,SECRET. MUN. DE SAUDE DE CHAPECO,SC,2021-02-28 00:00:00,3
2021-02-25 00:00:00,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,20,1262519.4, SECRET. MUN. DE SAÚDE DE XANXERE ,SC,2021-02-28 00:00:00,3
2021-02-04 00:00:00,RUSSER BRASIL,Santa Catarina,ESTADO,UTI,30,1800000.0,SES SANTA CATARINA,SC,2021-03-03 00:00:00,27
2020-05-24 00:00:00,MAGNAMED,Sergipe,ESTADO,TRANSPORTE,15,724350.0,Secretaria Estadual de Saúde,SE,2020-05-26 00:00:00,2
2020-05-24 00:00:00,VYAIRE,Sergipe,ESTADO,UTI,15,900000.0,Secretaria Estadual de Saúde,SE,2020-05-26 00:00:00,2
2020-05-28 00:00:00,MAGNAMED,Sergipe,ESTADO,TRANSPORTE,20,965800.0,Secretaria Estadual de Saúde,SE,2020-05-29 00:00:00,1
2020-03-06 00:00:00,VYAIRE,Sergipe,ESTADO,UTI,20,1200000.0,Secretaria Estadual de Saúde,SE,2020-05-06 00:00:00,61
2020-06-16 00:00:00,MAGNAMED,Sergipe,ESTADO,TRANSPORTE,20,965800.0,Secretaria Estadual de Saúde,SE,2020-06-18 00:00:00,2
2020-06-26 00:00:00,VYAIRE,Sergipe,MUNICIPIO,UTI,10,600000.0,Secretaria Municipal de Saúde (SERGIPE),SE,2020-06-30 00:00:00,4
2020-07-17 00:00:00,VYAIRE,Sergipe,ESTADO,UTI,5,300000.0,ARACAJU - Secretaria Estadual de Saúde,SE,2020-07-31 00:00:00,14
2020-07-17 00:00:00,MAGNAMED,Sergipe,ESTADO,TRANSPORTE,21,1014090.0,ARACAJU - Secretaria Estadual de Saúde,SE,2020-07-31 00:00:00,14
2021-03-21 00:00:00,INSPIRAR,Sergipe,ESTADO,UTI,10,600000.0,SMS de ARACAJU ,SE,2021-03-23 00:00:00,2
2020-05-16 00:00:00,KTK,São Paulo,ESTADO,UTI,5,300000.0,Secretaria Estadual de Saúde,SP,2020-05-16 00:00:00,0
2020-05-16 00:00:00,VYAIRE,São Paulo,ESTADO,UTI,15,900000.0,Secretaria Estadual de Saúde,SP,2020-05-16 00:00:00,0
2020-05-21 00:00:00,MAGNAMED,São Paulo,ESTADO,TRANSPORTE,150,7243500.0,Secretaria Estadual de Saúde,SP,2020-05-21 00:00:00,0
2020-05-27 00:00:00,VYAIRE,São Paulo,ESTADO,UTI,50,3000000.0,Secretaria Estadual de Saúde,SP,2020-05-27 00:00:00,0
2020-05-28 00:00:00,LEISTUNG,São Paulo,ESTADO,UTI,100,6000000.0,Secretaria Estadual de Saúde,SP,2020-05-28 00:00:00,0
2020-05-28 00:00:00,MAGNAMED,São Paulo,ESTADO,TRANSPORTE,70,3380300.0,Secretaria Estadual de Saúde,SP,2020-05-30 00:00:00,2
2020-03-06 00:00:00,VYAIRE,São Paulo,ESTADO,UTI,30,1800000.0,Secretaria Estadual de Saúde,SP,2020-03-06 00:00:00,0
2020-03-06 00:00:00,VYAIRE,São Paulo,ESTADO,UTI,30,1800000.0,Secretaria Estadual de Saúde,SP,2020-03-06 00:00:00,0
2020-03-06 00:00:00,VYAIRE,São Paulo,ESTADO,UTI,7,420000.0,Secretaria Estadual de Saúde,SP,2020-03-06 00:00:00,0
2020-03-06 00:00:00,VYAIRE,São Paulo,ESTADO,UTI,3,180000.0,Secretaria Estadual de Saúde,SP,2020-03-06 00:00:00,0
2020-03-06 00:00:00,MAGNAMED,São Paulo,ESTADO,TRANSPORTE,51,2462790.0,Secretaria Estadual de Saúde,SP,2020-03-06 00:00:00,0
2020-03-06 00:00:00,MAGNAMED,São Paulo,ESTADO,TRANSPORTE,2,96580.0,Secretaria Estadual de Saúde,SP,2020-03-06 00:00:00,0
2020-03-06 00:00:00,MAGNAMED,São Paulo,ESTADO,TRANSPORTE,17,820930.0,Secretaria Estadual de Saúde,SP,2020-03-06 00:00:00,0
2020-04-06 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,10,482900.0,Secretaria Municipal de Saúde (Suzano),SP,2020-05-06 00:00:00,30
2020-06-16 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (Capão Bonito),SP,2020-06-17 00:00:00,1
2020-06-16 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (Itapeva),SP,2020-06-17 00:00:00,1
2020-06-16 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (Itapetininga),SP,2020-06-17 00:00:00,1
2020-06-16 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (Guapiara),SP,2020-06-17 00:00:00,1
2020-06-16 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (Itararé),SP,2020-06-17 00:00:00,1
2020-06-16 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (Apiaí),SP,2020-06-17 00:00:00,1
2020-06-25 00:00:00,KTK,São Paulo,ESTADO,UTI,10,600000.0,Secretaria Estadual de Saúde,SP,2020-06-25 00:00:00,0
2020-06-25 00:00:00,KTK,São Paulo,ESTADO,UTI,10,600000.0,Secretaria Estadual de Saúde,SP,2020-06-25 00:00:00,0
2020-06-25 00:00:00,KTK,São Paulo,ESTADO,UTI,30,1800000.0,Secretaria Estadual de Saúde,SP,2020-06-25 00:00:00,0
2020-06-25 00:00:00,KTK,São Paulo,ESTADO,TRANSPORTE,30,600000.0,Secretaria Estadual de Saúde,SP,2020-06-25 00:00:00,0
2020-06-26 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (ITAPEVA),SP,2020-06-29 00:00:00,3
2020-06-26 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,1,60000.0,Secretaria Municipal de Saúde (ITAPEVA),SP,2020-06-29 00:00:00,3
2020-06-26 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (MIRANDÓPOLIS),SP,2020-06-29 00:00:00,3
2020-06-26 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (MIRANDÓPOLIS),SP,2020-06-29 00:00:00,3
2020-06-26 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (TATUÍ),SP,2020-06-29 00:00:00,3
2020-06-26 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (TATUÍ),SP,2020-06-29 00:00:00,3
2020-07-07 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,2,120000.0,Itapecerica da Serra - SMS,SP,2020-09-07 00:00:00,62
2020-07-07 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,96580.0,Itapecerica da Serra - SMS,SP,2020-09-07 00:00:00,62
2020-07-07 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,2,120000.0,Itapecerica da Serra - SMS,SP,2020-09-07 00:00:00,62
2020-07-07 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,96580.0,Itapecerica da Serra - SMS,SP,2020-09-07 00:00:00,62
2020-07-17 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,5,300000.0,BAURU - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,5,241450.0,BAURU - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,BIRIGUI - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,CAJOBI - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,CERQUILHO - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,COLOMBIA - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,5,241450.0,CRUZEIRO - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,5,241450.0,DRACENA - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,JOSE BONIFACIO - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,5,241450.0,LEME - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,PAULO DE FARIAS  - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,PEREIRA BARRETO - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,POTIRENDABA - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,PRESIDENTE PRUDENTE - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,3,144870.0,SANTA ISABEL  - Secretaria Municipal de Saúde ,SP,2020-07-21 00:00:00,4
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,TAIUVA - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,VIRADOURO - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,RIOLANDIA - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,5,300000.0,SÃO JOSÉ DO RIO PRETO - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,5,241450.0,SÃO JOSÉ DO RIO PRETO - Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-17 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,BILAC -Secretaria Municipal de Saúde ,SP,2020-07-22 00:00:00,5
2020-07-24 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,2,120000.0, MORUNGABA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,20000.0,ALUMINIO - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,2,120000.0,AMERICANA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,20000.0,AMERICANA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,2,120000.0,AMPARO - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,1,60000.0,APIAI - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,20000.0,APIAI - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,ATIBAIA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,2,120000.0,BURITAMA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,CAPIVARI - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,CARAPICUIBA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,20000.0,ITABERA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,ITANHAEM - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,5,100000.0,ITAQUAQUECETUBA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,JAGUARIUNA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,20000.0,LOURDES - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,20000.0,MAIRINQUE - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,20000.0,MAIRINQUE - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,NOVO HORIZONTE - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,ONDA VERDE - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,5,100000.0,PARIQUERA-ACU - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,1,20000.0,SAO JOAQUIM DA BARRA - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,SAO PEDRO - Secretaria Municipal de Saúde ,SP,2020-07-31 00:00:00,7
2020-05-08 00:00:00,LEISTUNG,São Paulo,ESTADO,UTI,120,7200000.0,Secretaria Estadual de Saúde,SP,2020-06-08 00:00:00,31
2020-05-08 00:00:00,VYAIRE LTV 1200 USA,São Paulo,ESTADO,TRANSPORTE USA,80,5050077.6,Secretaria Estadual de Saúde,SP,2020-06-08 00:00:00,31
2020-09-08 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,96580.0,SECR MUN DE SAUDE DE SALESOPOLIS  SP,SP,2020-11-08 00:00:00,61
2020-09-08 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,4,193160.0,SECR MUN DE SAUDE DE GUARAREMA  SP,SP,2020-11-08 00:00:00,61
2020-08-14 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,96580.0,SECRETARIA  MUNICIPAL DE SAUDE DE APAREC,SP,2020-08-17 00:00:00,3
2020-08-14 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,96580.0,SECR MUN DE SAUDE DE POTIM  SP,SP,2020-08-17 00:00:00,3
2020-08-14 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,SECR MUN DE SAUDE DE REGENTE FEIJO  SP,SP,2020-08-17 00:00:00,3
2020-08-27 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,UTI,2,120000.0,SECRETARIA MUNICIPAL DE SAUDE DE PINDAMONHANGABA  SP,SP,2020-08-31 00:00:00,4
2020-08-27 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,96580.0,SECRETARIA MUNICIPAL DE SAUDE DE PINDAMONHANGABA  SP,SP,2020-08-31 00:00:00,4
2020-08-27 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,1,48290.0,SECR MUN DE SAUDE DE POTIM  SP,SP,2020-08-31 00:00:00,4
2020-08-27 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,UTI,2,120000.0,SECRETARIA MUNICIPAL DE SAUDE DE REGISTRO  SP,SP,2020-08-31 00:00:00,4
2020-08-27 00:00:00,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,2,96580.0,SECRETARIA MUNICIPAL DE SAUDE DE REGISTRO  SP,SP,2020-08-31 00:00:00,4
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,São Paulo,ESTADO,TRANSPORTE USA,20,1262519.4,21o Deposito de Suprimento,SP,2020-10-13 00:00:00,64
2020-08-10 00:00:00,KTK,São Paulo,ESTADO,UTI,10,600000.0,21o Deposito de Suprimento,SP,2020-10-13 00:00:00,64
2020-08-12 00:00:00,LEISTUNG,São Paulo,MUNICIPIO,UTI,3,180000.0,SMS de Sao Bernardo do Campo,SP,2020-09-12 00:00:00,31
2020-12-18 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL E MATERNIDADE MADRE VANNINI CONCHAL SP,SP,2020-12-22 00:00:00,4
2020-12-23 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,3,180000.0,MATERNIDADE DE CAMPINAS,SP,2020-12-23 00:00:00,0
2021-01-28 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,2,126251.94,UNIDADE MISTA DE SAUDE ANTONIA RAMOS PRI,SP,2021-01-29 00:00:00,1
2021-01-28 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,4,252503.88,PRONTO ATENDIMENTO MUNICIPAL IRIO TAINO,SP,2021-01-29 00:00:00,1
2021-05-02 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,1,63125.97,UNIDADE MISTA DE SAUDE DE ROSEIRA DR PAULO GUIMARAES CASTRO,SP,2021-06-02 00:00:00,31
2021-05-02 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,1,60000.0,UNIDADE MISTA DE SAUDE DE ROSEIRA DR PAULO GUIMARAES CASTRO,SP,2021-06-02 00:00:00,31
2021-05-02 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,2,126251.94,CENTRO DE SAUDE III DE LAGOINHA,SP,2021-06-02 00:00:00,31
2021-05-02 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,2,126251.94,CENTRO DE SAUDE DE NATIVIDADE DA SERRA,SP,2021-06-02 00:00:00,31
2021-10-02 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,2,126251.94,PRONTO SOCORRO MUNICIPAL DE SEVERINIA,SP,2021-12-02 00:00:00,61
2021-10-02 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,2,126251.94, PRONTO ATENDIMENTO MUNICIPAL SANTA BRANCA,SP,2021-11-02 00:00:00,31
2021-10-02 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,20,1262519.4,SMS DE BAURU,SP,2021-12-02 00:00:00,61
2021-10-02 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,10,600000.0,SMS DE BAURU,SP,2021-12-02 00:00:00,61
2021-10-02 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,2,126251.94,CENTRO DE SAUDE III DE REDENCAO DA SERRA,SP,2021-11-02 00:00:00,31
2021-02-18 00:00:00,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,10,631259.7,SMS de Dracena,SP,2021-02-21 00:00:00,3
2021-02-18 00:00:00,VYAIRE,São Paulo,MUNICIPIO,UTI,5,300000.0,SMS de Bastos,SP,2021-02-20 00:00:00,2
2021-02-26 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,SECR MUN DE SAUDE DE CABREUVA SP,SP,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL JOAO DEPIERI DE CAJOBI,SP,2021-02-26 00:00:00,0
2021-04-03 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,10,200000.0,SECRETARIA MUNICIPAL DE SAUDE DE JAU SP,SP,2021-05-03 00:00:00,30
2021-04-03 00:00:00,KTK,São Paulo,MUNICIPIO,TRANSPORTE,20,400000.0,SMS de Sao Sebastiao,SP,2021-05-03 00:00:00,30
