DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,valor_(r$),DESTINATARIO,UF,DATA DE ENTREGA
2021-02-05,VYAIRE LTV 2200 USA,Rio De Janeiro,MUNICIPIO,TRANSPORTE USA,5,3.1562984E7,HOSPITAL NOSSA SENHORA DO CARMO,RJ,2021-02-09T00:00:00.000-02:00
2020-07-07,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,3,1.4487E7,CAXIAS DO SUL - HOSPITAL VIRVI RAMOS,RS,2020-07-10T00:00:00.000-03:00
2020-06-16,VYAIRE,São Paulo,MUNICIPIO,UTI,1,6000000.0,SECRETARIA MUNICIPAL DE SAÚDE (APIAÍ),SP,2020-06-17T00:00:00.000-03:00
2020-07-17,MAGNAMED,Tocantins,ESTADO,TRANSPORTE,2,9658000.0,PALMAS - SECRETARIA ESTADUAL DE SAÚDE,TO,2020-07-27T00:00:00.000-03:00
2020-05-20,VYAIRE,Amazonas,ESTADO,UTI,15,9.0E7,SECRETARIA ESTADUAL DE SAÚDE,AM,2020-05-21T00:00:00.000-03:00
2020-08-09,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,3,1.4487E7,ALMOX SMS SERRA,ES,2020-08-14T00:00:00.000-03:00
2020-08-21,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE GUACUI,ES,2020-08-24T00:00:00.000-03:00
2020-10-26,VYAIRE LTV 2200 USA,Goias,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE MONTIVIDIU DO NORTE,GO,2020-11-01T00:00:00.000-02:00
2021-03-04,KTK,Goias,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE RIANAPOLIS,GO,2021-03-06T00:00:00.000-03:00
2021-04-16,LIFEMED,Maranhão,MUNICIPIO,UTI,1,6000000.0,HOSPITAL PEDRO CUNHA  MENDES,MA,2021-04-21T00:00:00.000-03:00
2020-07-24,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,4000000.0,ITABUIRITO - SECRETARIA MUNICIPAL DE SAÚDE,MG,2020-08-03T00:00:00.000-03:00
2021-03-11,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,3,6000000.0,SMS DE BUENO BRANDAO,MG,2021-03-12T00:00:00.000-03:00
2021-03-11,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,5,1.0E7,SMS DE ITAJUBÁ,MG,2021-03-12T00:00:00.000-03:00
2020-06-09,KTK,Mato Grosso Do Sul,ESTADO,UTI,3,1.8E7,SECRETARIA ESTADUAL DE SAÚDE,MS,2020-06-12T00:00:00.000-03:00
2020-07-07,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,1,4829000.0,SANTA MARIA DO PARÁ - HOSPITAL DA ORDEM TERCEIRA - UNID. SANTA MARIA,PA,2020-07-11T00:00:00.000-03:00
2020-08-27,MAGNAMED,Paraiba,MUNICIPIO,UTI,5,3.0E7,SMS DE JOAO PESSOA,PB,2020-08-31T00:00:00.000-03:00
2020-08-09,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE ROLANDIA,PR,2020-08-13T00:00:00.000-03:00
2020-11-20,MAGNAMED,Parana,MUNICIPIO,UTI,2,1.2E7,ALMOXARIFADO SMS DE GUARAPUAVA,PR,2020-11-28T00:00:00.000-02:00
2021-03-06,LEISTUNG,Parana,MUNICIPIO,UTI,15,9.0E7,SMS DE CASCAVEL,PR,2021-03-07T00:00:00.000-03:00
2021-03-19,LIFEMED,Parana,MUNICIPIO,UTI,2,1.2E7,HOSPITAL MUNICIPAL SAO JUDAS TADEU DE TERRA BOA,PR,2021-03-23T00:00:00.000-03:00
2021-01-22,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,2,1.2E7,HOSPITAL DE CLINICAS NOSSA SENHORA DA CO,RJ,2021-01-25T00:00:00.000-02:00
2021-03-11,KTK,São Paulo,MUNICIPIO,TRANSPORTE,5,1.0E7,ECRETARIA MUNICIPAL DE SAUDE DE SALTO,SP,2021-03-12T00:00:00.000-03:00
2020-10-26,KTK,Tocantins,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE PINDORAMA DO TOCANTINS,TO,2020-11-04T00:00:00.000-02:00
2020-07-24,KTK,Bahia,MUNICIPIO,TRANSPORTE,2,4000000.0,MATA DE SÃO JOAO - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-08-07T00:00:00.000-03:00
2021-01-28,VYAIRE,Bahia,ESTADO,UTI,2,1.2E7,HOSPITAL MARTAGAO GESTEIRA,BA,2021-02-01T00:00:00.000-02:00
2020-08-27,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE SAO MIGUEL DO ARAGUAIA,GO,2020-09-02T00:00:00.000-03:00
2020-09-03,KTK,Goias,MUNICIPIO,TRANSPORTE,2,4000000.0,SES GOIAS,GO,2020-09-08T00:00:00.000-03:00
2021-03-29,LIFEMED,Goias,MUNICIPIO,UTI,25,1.5E8,SMS DE GOIÂNIA,GO,2021-04-01T00:00:00.000-03:00
2020-07-04,VYAIRE,Minas Gerais,MUNICIPIO,UTI,10,6.0E7,SECRETARIA MUNICIPAL DE SAÚDE - UBERLÂNDIA,MG,2020-07-06T00:00:00.000-03:00
2020-08-14,VYAIRE,Minas Gerais,MUNICIPIO,UTI,2,1.2E7,SMS DE LAGOA FORMOSA,MG,2020-08-21T00:00:00.000-03:00
2020-10-08,VYAIRE LTV 2200 USA,Minas Gerais,ESTADO,TRANSPORTE USA,16,1.01001552E8,4O DEPOSITO DE SUPRIMENTO,MG,2020-10-16T00:00:00.000-03:00
2021-04-02,RUSSER BRASIL,Mato Grosso Do Sul,MUNICIPIO,UTI,1,6000000.0,SMS DE FATIMA DO SU,MS,2021-04-07T00:00:00.000-03:00
2020-06-26,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,3,1.4487E7,SECRETARIA MUNICIPAL DE SAÚDE (PARAUPEBAS),PA,2020-07-03T00:00:00.000-03:00
2020-05-16,LEISTUNG,Paraiba,ESTADO,UTI,20,1.2E8,SECRETARIA ESTADUAL DE SAÚDE,PB,2020-05-17T00:00:00.000-03:00
2021-04-16,LIFEMED,Pernambuco,MUNICIPIO,UTI,2,1.2E7,HOSPITAL MUNICIPAL DAS VERTENTES,PE,2021-04-19T00:00:00.000-03:00
2020-06-20,LEISTUNG,Parana,MUNICIPIO,UTI,100,6.0E8,SECRETARIA MUNICIPAL DE SAÚDE (CURITIBA),PR,2020-06-20T00:00:00.000-03:00
2020-06-26,KTK,Rio De Janeiro,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (VOLTA REDONDA),RJ,2020-07-02T00:00:00.000-03:00
2020-08-09,VYAIRE,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,SECR MUN DE SAUDE DE CAMPINA DAS MISSOES,RS,2020-08-15T00:00:00.000-03:00
2020-12-08,LEISTUNG,Rio Grande Do Sul,MUNICIPIO,UTI,30,1.8E8,SMS DE CAXIAS DO SUL,RS,2020-12-09T00:00:00.000-02:00
2021-03-19,LIFEMED,Rio Grande Do Sul,MUNICIPIO,UTI,2,1.2E7,HOSPITAL NOSSA SENHORA DA OLIVEIRA,RS,2021-03-23T00:00:00.000-03:00
2021-04-02,RUSSER BRASIL,Santa Catarina,ESTADO,UTI,30,1.8E8,SES SANTA CATARINA,SC,2021-03-03T00:00:00.000-03:00
2020-08-21,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAUDE DE NAZARE,BA,2020-08-26T00:00:00.000-03:00
2020-08-09,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE MINEIROS,GO,2020-08-14T00:00:00.000-03:00
2021-01-15,VYAIRE,Minas Gerais,MUNICIPIO,UTI,3,1.8E7,HOSPITAL MISERICORDIA DE SANTOS DUMONT,MG,2021-01-21T00:00:00.000-02:00
2020-05-24,MAGNAMED,Paraiba,ESTADO,TRANSPORTE,15,7.2435E7,SECRETARIA ESTADUAL DE SAÚDE,PB,2020-05-25T00:00:00.000-03:00
2020-06-26,MAGNAMED,Pernambuco,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (CARUARU),PE,2020-06-30T00:00:00.000-03:00
2020-09-24,KTK,Piaui,MUNICIPIO,TRANSPORTE,1,2000000.0,SECR MUN DE SAUDE DE MARCOLANDIA  PI,PI,2020-09-30T00:00:00.000-03:00
2021-02-26,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,5,1.0E7,HOSPITAL MUNICIPAL LUIZ GONZAGA,RJ,2021-03-02T00:00:00.000-03:00
2020-06-26,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (CAXIAS DO SUL),RS,2020-06-29T00:00:00.000-03:00
2020-07-24,VYAIRE,Rio Grande Do Sul,ESTADO,UTI,10,6.0E7,PORTO ALEGRE - SECRETARIA ESTADUAL DE SAÚDE,RS,2020-08-03T00:00:00.000-03:00
2021-03-19,INSPIRAR,São Paulo,MUNICIPIO,UTI,2,1.2E7,HOSPITAL MUNICIPAL DR AUCIPIO DA SILVA OLIVEIRA JUNIOR,SP,2021-03-20T00:00:00.000-03:00
2020-09-21,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE NOVA SOURE,BA,2020-09-28T00:00:00.000-03:00
2020-07-10,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,4829000.0,POTENGI - SECRETARIA  MUNICIPAL DE SAÚDE,CE,2020-07-15T00:00:00.000-03:00
2020-06-25,MAGNAMED,Distrito Federal,ESTADO,TRANSPORTE,20,9.658E7,SECRETARIA ESTADUAL DE SAÚDE,DF,2020-06-26T00:00:00.000-03:00
2020-06-12,VYAIRE,Goias,MUNICIPIO,UTI,3,1.8E7,SECRETARIA MUNICIPAL DE SAÚDE (TRINDADE),GO,2020-06-15T00:00:00.000-03:00
2020-06-26,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,3,1.4487E7,SECRETARIA MUNICIPAL DE SAÚDE (SÃO LUIS DE MONTES BELOS),GO,2020-06-29T00:00:00.000-03:00
2020-10-08,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,2,1.2625194E7,SMS DE BERIZAL,MG,2020-10-17T00:00:00.000-03:00
2020-06-08,MAGNAMED,Mato Grosso Do Sul,MUNICIPIO,TRANSPORTE,10,4.829E7,SECRETARIA MUNICIPAL DE SAÚDE (CAMPO GRANDE),MS,2020-06-10T00:00:00.000-03:00
2020-12-18,VYAIRE,Paraiba,MUNICIPIO,UTI,2,1.2E7,SMS DE SAPE,PB,2021-02-22T00:00:00.000-03:00
2020-11-20,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,1,6312597.0,ALMOX CENTRAL DA SMS DE CURITIBA,PR,2020-11-25T00:00:00.000-02:00
2020-08-21,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE LAJE DO MURIAE,RJ,2020-08-24T00:00:00.000-03:00
2020-06-06,KTK,Rio Grande Do Norte,MUNICIPIO,TRANSPORTE,4,8000000.0,SECRETARIA MUNICIPAL DE SAÚDE (MACAIBA),RN,2020-06-09T00:00:00.000-03:00
2020-06-26,MAGNAMED,Rio Grande Do Norte,MUNICIPIO,TRANSPORTE,5,2.4145E7,SECRETARIA MUNICIPAL DE SAÚDE  (MOSSORÓ),RN,2020-07-03T00:00:00.000-03:00
2021-03-24,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,1.2E7,SECR MUN DE SAUDE DE BOM PRINCIPIO  RS,RS,2021-03-26T00:00:00.000-03:00
2020-06-26,VYAIRE,Santa Catarina,MUNICIPIO,UTI,4,2.4E7,SECRETARIA MUNICIPAL DE SAÚDE  (JARAGUÁ DO SUL),SC,2020-06-28T00:00:00.000-03:00
2020-08-21,VYAIRE,Bahia,MUNICIPIO,UTI,4,2.4E7,SMS DE LIVRAMENTO DE NOSSA SENHORA,BA,2020-08-27T00:00:00.000-03:00
2020-12-18,VYAIRE,Bahia,MUNICIPIO,UTI,1,6000000.0,HOSPITAL MUNICIPAL SENHORA SANTANA,BA,2020-12-21T00:00:00.000-02:00
2021-03-13,KTK,Bahia,ESTADO,TRANSPORTE,15,3.0E7,HOSPITAL DE CAMPANHA COVID 19 FONTE NOVA,BA,2021-03-15T00:00:00.000-03:00
2021-01-22,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,3,1.8937792E7,CASA DE CARIDADE DE SAO LOURENCO,MG,2021-01-25T00:00:00.000-02:00
2020-06-04,MAGNAMED,Paraiba,MUNICIPIO,TRANSPORTE,10,4.829E7,SECRETARIA MUNICIPAL DE SAÚDE (PARNAÍBA),PB,2020-06-06T00:00:00.000-03:00
2020-07-17,VYAIRE,Paraiba,MUNICIPIO,UTI,4,2.4E7,ITABAIANA - SECRETARIA MUNICIPAL DE SAÚDE,PB,2020-07-31T00:00:00.000-03:00
2020-04-18,VYAIRE,Parana,ESTADO,UTI,10,6.0E7,SECRETARIA ESTADUAL DE SAÚDE,PR,2020-04-19T00:00:00.000-03:00
2020-11-26,VYAIRE,Rio De Janeiro,ESTADO,UTI,44,2.64E8,HOSPITAL DOS SERVIDORES DO ESTADO,RJ,2020-11-30T13:27:00.000-02:00
2021-04-06,LIFEMED,Rondonia,MUNICIPIO,UTI,10,6.0E7,HOSPITAL MUNICIPAL SANDOVAL DE ARAUJO DANTAS JARU -,RO,2021-04-08T00:00:00.000-03:00
2020-06-26,MAGNAMED,Acre,MUNICIPIO,TRANSPORTE,10,4.829E7,SECRETARIA MUNICIPAL DE SAÚDE (CRUZEIRO DO SUL),AC,2020-07-03T00:00:00.000-03:00
2020-09-21,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE BAIANOPOLIS,BA,2020-09-28T00:00:00.000-03:00
2020-06-08,WEG,Ceara,MUNICIPIO,UTI,4,2.4E7,SECRETARIA MUNICIPAL DE SAÚDE (TAUÁ),CE,2020-06-10T00:00:00.000-03:00
2020-06-26,VYAIRE,Goias,MUNICIPIO,UTI,1,6000000.0,SECRETARIA MUNICIPAL DE SAÚDE (SANTO ANTONIO DO DESCOBERTO),GO,2020-06-29T00:00:00.000-03:00
2020-06-26,VYAIRE,Minas Gerais,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE - LAVRAS,MG,2020-06-29T00:00:00.000-03:00
2021-03-13,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE RESERVA DO CABAÇAL,MT,2021-03-16T00:00:00.000-03:00
2021-01-28,VYAIRE,Para,MUNICIPIO,UTI,8,4.8E7,HOSPITAL MUNICIPAL DE MARABA,PA,2021-01-29T00:00:00.000-02:00
2020-10-08,MAGNAMED,Paraiba,MUNICIPIO,UTI,7,4.2E7,SMS DE SOUSA,PB,2020-10-19T00:00:00.000-02:00
2021-03-07,KTK,Paraiba,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE SANTANA DE MANGUEIRA,PB,2021-03-08T00:00:00.000-03:00
2021-02-18,KTK,Pernambuco,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE FLORES,PE,2021-02-22T00:00:00.000-03:00
2020-06-26,MAGNAMED,Piaui,MUNICIPIO,TRANSPORTE,10,4.829E7,SECRETARIA MUNICIPAL DE SAÚDE (PICOS),PI,2020-07-01T00:00:00.000-03:00
2020-07-07,MAGNAMED,Rio Grande Do Norte,MUNICIPIO,TRANSPORTE,10,4.829E7,AÇU - HOSPITAL REGIONAL NELSON INÁCIO DOS SANTOS,RN,2020-07-14T00:00:00.000-03:00
2020-06-26,VYAIRE,Rondonia,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (GUAJARÁ MIRIM),RO,2020-07-03T00:00:00.000-03:00
2020-07-07,VYAIRE,Rondonia,MUNICIPIO,UTI,5,3.0E7,CACOAL - HOSPITAL REGIONAL DE CACOAL,RO,2020-07-15T00:00:00.000-03:00
2020-07-31,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE NOVO HAMBURGO,RS,2020-08-07T00:00:00.000-03:00
2020-10-26,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE CACEQUI,RS,2020-10-30T00:00:00.000-02:00
2020-06-26,VYAIRE,Santa Catarina,MUNICIPIO,UTI,4,2.4E7,SECRETARIA MUNICIPAL DE SAÚDE (ITAJAÍ),SC,2020-06-28T00:00:00.000-03:00
2020-06-07,VYAIRE,Bahia,MUNICIPIO,UTI,10,6.0E7,SALVADOR - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-06-09T00:00:00.000-03:00
2020-08-21,VYAIRE,Bahia,MUNICIPIO,UTI,2,1.2E7,SMS DE UAUA,BA,2020-08-28T00:00:00.000-03:00
2021-03-11,KTK,Bahia,MUNICIPIO,TRANSPORTE,3,6000000.0,SMS DE BRUMADO,BA,2021-03-14T00:00:00.000-03:00
2021-03-11,LIFEMED,Bahia,ESTADO,UTI,25,1.5E8,SECRETARIA MUNICIPAL DE SAÚDE DE SALVADOR,BA,2021-03-15T00:00:00.000-03:00
2021-03-04,KTK,Goias,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE SANTA CRUZ DE GOIAS,GO,2021-03-07T00:00:00.000-03:00
2021-02-26,KTK,Maranhão,MUNICIPIO,TRANSPORTE,3,6000000.0,HOSPITAL SAO BERNARDO,MA,2021-02-26T00:00:00.000-03:00
2020-12-23,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,2,9658000.0,HOSPITAL REGIONAL IMACULADA CONCEICAO,MG,2020-12-28T00:00:00.000-02:00
2020-06-04,VYAIRE,Mato Grosso Do Sul,ESTADO,UTI,10,6.0E7,SECRETARIA ESTADUAL DE SAÚDE,MS,2020-06-06T00:00:00.000-03:00
2021-02-05,VYAIRE,Para,MUNICIPIO,UTI,3,1.8E7,HOSPITAL MUNICIPAL DR PEDRO PAULO BARCAUI,PA,2021-02-18T00:00:00.000-02:00
2020-07-07,MAGNAMED,Pernambuco,MUNICIPIO,TRANSPORTE,5,2.4145E7,CARUARU - HOSPITAL MESTRE VITALINO,PE,2020-07-13T00:00:00.000-03:00
2021-03-24,INSPIRAR,Parana,MUNICIPIO,UTI,4,2.4E7,HOSPITAL SAO LUCAS DE SERTANOPOLIS,PR,2021-03-26T00:00:00.000-03:00
2020-10-26,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE DOM PEDRITO,RS,2020-11-03T00:00:00.000-02:00
2020-12-23,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,6312597.0,HOSPITAL CAMPINA,RS,2020-12-30T00:00:00.000-02:00
2021-02-26,KTK,Rio Grande Do Sul,ESTADO,TRANSPORTE,7,1.4E7,HOSPITAL NOSSA SENHORA DA CONCEICAO SA_RS,RS,2021-02-26T00:00:00.000-03:00
2020-10-26,KTK,Tocantins,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE COLMEIA,TO,2020-11-05T00:00:00.000-02:00
2020-11-20,MAGNAMED,Bahia,MUNICIPIO,UTI,2,1.2E7,SMS DE FEIRA DE SANTANA,BA,2020-11-23T00:00:00.000-02:00
2021-01-22,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,SAMU 192 RIACHO DE SANTANA,BA,2021-01-26T00:00:00.000-02:00
2020-10-08,VYAIRE LTV 2200 USA,Distrito Federal,ESTADO,TRANSPORTE USA,20,1.26251936E8,11O DEPOSITO DE SUPRIMENTO,DF,2020-10-17T00:00:00.000-03:00
2020-08-14,MAGNAMED,Maranhão,MUNICIPIO,TRANSPORTE,1,4829000.0,SECR MUN DE SAUDE DE SAO FRANCISCO DO MA,MA,2020-08-18T00:00:00.000-03:00
2020-06-26,VYAIRE,Minas Gerais,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE - SÃO JOÃO DEL REI,MG,2020-06-29T00:00:00.000-03:00
2020-07-31,LEISTUNG,Pernambuco,MUNICIPIO,UTI,5,3.0E7,SMS DE PETROLINA,PE,2020-08-08T00:00:00.000-03:00
2020-07-10,VYAIRE,Piaui,ESTADO,UTI,5,3.0E7,TERESINA - SECRETARIA ESTADUAL DE SAÚDE,PI,2020-07-16T00:00:00.000-03:00
2020-05-09,MAGNAMED,Rio De Janeiro,ESTADO,UTI,8,4.8E7,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-05-09T00:00:00.000-03:00
2020-05-16,MAGNAMED,Rio De Janeiro,ESTADO,TRANSPORTE,10,4.829E7,HOSPITAL GERAL DO BOM SUCESSO,RJ,2020-05-18T00:00:00.000-03:00
2021-01-22,VYAIRE LTV 2200 USA,Rio De Janeiro,MUNICIPIO,TRANSPORTE USA,5,3.1562984E7,CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO,RJ,2021-01-25T00:00:00.000-02:00
2021-04-08,INSPIRAR,Rio Grande Do Norte,ESTADO,UTI,1,6000000.0,SES NATAL/RN,RN,2021-04-10T00:00:00.000-03:00
2020-07-17,MAGNAMED,Rondonia,MUNICIPIO,TRANSPORTE,1,4829000.0,OURO PRETO DO OESTE - SECRETARIA MUNICIPAL DE SAÚDE,RO,2020-07-30T00:00:00.000-03:00
2021-04-16,LIFEMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,HOSPITAL SANTO ANTONIO TENENTE PORTELA,RS,2021-04-20T00:00:00.000-03:00
2020-05-21,VYAIRE,Amazonas,ESTADO,UTI,14,8.4E7,SECRETARIA ESTADUAL DE SAÚDE,AM,2020-05-23T00:00:00.000-03:00
2020-06-26,VYAIRE,Amazonas,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (ITACOATIARA),AM,2020-07-02T00:00:00.000-03:00
2020-06-16,MAGNAMED,Bahia,ESTADO,TRANSPORTE,27,1.30383E8,SECRETARIA ESTADUAL DE SAÚDE,BA,2020-06-17T00:00:00.000-03:00
2020-06-12,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,10,4.829E7,SECRETARIA MUNICIPAL DE SAÚDE (GOIÂNIA),GO,2020-06-15T00:00:00.000-03:00
2020-06-12,VYAIRE,Goias,MUNICIPIO,UTI,15,9.0E7,SECRETARIA MUNICIPAL DE SAÚDE (RIO VERDE),GO,2020-06-15T00:00:00.000-03:00
2020-07-24,KTK,Goias,MUNICIPIO,TRANSPORTE,2,4000000.0,ALTO PARAISO DE GOIAS - SECRETARIA MUNICIPAL DE SAÚDE,GO,2020-08-03T00:00:00.000-03:00
2020-10-08,MAGNAMED,Goias,MUNICIPIO,UTI,2,1.2E7,SMS DE MINACU,GO,2020-10-17T00:00:00.000-03:00
2020-07-31,LEISTUNG,Minas Gerais,MUNICIPIO,UTI,1,6000000.0,SMS DE SANTO ANTONIO DO AMPARO,MG,2020-08-07T00:00:00.000-03:00
2020-08-10,LEISTUNG,Minas Gerais,MUNICIPIO,UTI,2,1.2E7,SMS DE GOUVEIA,MG,2020-08-14T00:00:00.000-03:00
2021-04-16,LIFEMED,Paraiba,MUNICIPIO,UTI,1,6000000.0,HOSPITAL E MATERNIDADE SEVERINO VIRIATO,PB,2021-04-20T00:00:00.000-03:00
2020-06-26,VYAIRE,Pernambuco,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (CARUARU),PE,2020-06-30T00:00:00.000-03:00
2020-08-14,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE UMUARAMA,PR,2020-08-16T00:00:00.000-03:00
2020-05-24,KTK,Rio De Janeiro,ESTADO,TRANSPORTE,26,5.2E7,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-05-25T00:00:00.000-03:00
2020-07-10,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,3,1.4487E7,GUAPIMIRIM - SECRETARIA MUNICIPAL DE SAÚDE,RJ,2020-07-15T00:00:00.000-03:00
2020-06-26,MAGNAMED,Rondonia,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (COLORADO DO OESTE),RO,2020-06-30T00:00:00.000-03:00
2020-06-26,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,1,6000000.0,SECRETARIA MUNICIPAL DE SAÚDE (LIVRAMENTO),RS,2020-07-01T00:00:00.000-03:00
2021-03-13,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,10,2.0E7,HOSPITAL UNIVERSITARIO DE SANTA MARIA,RS,2021-03-16T00:00:00.000-03:00
2021-03-04,KTK,São Paulo,MUNICIPIO,TRANSPORTE,5,1.0E7,SECR MUN DE SAUDE DE TUPI PAULISTA SP,SP,2021-03-06T00:00:00.000-03:00
2021-04-08,INSPIRAR,São Paulo,MUNICIPIO,UTI,2,1.2E7,CENTRO DE SAÚDE DE PALESTINA,SP,2021-04-09T00:00:00.000-03:00
2020-09-04,KTK,Tocantins,MUNICIPIO,TRANSPORTE,6,1.2E7,SMS DE GURUPI,TO,2020-09-09T00:00:00.000-03:00
2020-05-16,MAGNAMED,Amazonas,MUNICIPIO,TRANSPORTE,10,4.829E7,SECRETARIA MUNICIPAL DE SAÚDE,AM,2020-06-17T00:00:00.000-03:00
2020-06-12,VYAIRE,Goias,MUNICIPIO,UTI,3,1.8E7,SECRETARIA MUNICIPAL DE SAÚDE (ITUMBIARIA),GO,2020-06-15T00:00:00.000-03:00
2020-08-21,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,2,9658000.0,POLICLINICA AMILCAR PELLON  ITAJUBA,MG,2020-08-25T00:00:00.000-03:00
2020-08-09,MAGNAMED,Para,MUNICIPIO,TRANSPORTE,10,4.829E7,SMS DE CASTANHAL,PA,2020-08-14T00:00:00.000-03:00
2021-02-05,KTK,Pernambuco,MUNICIPIO,TRANSPORTE,2,4000000.0,UPA 24 HORAS BELO JARDIM,PE,2021-02-10T00:00:00.000-02:00
2021-03-19,HORTRON,Pernambuco,MUNICIPIO,UTI,3,1.8E7,SMS DE RIBEIRÃO,PE,2021-03-23T00:00:00.000-03:00
2020-05-30,MAGNAMED,São Paulo,ESTADO,UTI,5,3.0E7,SECRETARIA ESTADUAL DE SAÚDE,SP,2020-06-01T00:00:00.000-03:00
2021-04-02,LIFEMED,São Paulo,MUNICIPIO,UTI,4,2.4E7,PREFEITA MUNICIPAL DE VALINHOS,SP,2021-04-03T00:00:00.000-03:00
2020-06-26,VYAIRE,Alagoas,MUNICIPIO,UTI,1,6000000.0,SECRETARIA MUNICIPAL DE SAÚDE (MAJOR IZIDORO),AL,2020-06-30T00:00:00.000-03:00
2020-06-12,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,3,1.4487E7,SECRETARIA MUNICIPAL DE SAÚDE (FEIRA DE SANTANA),BA,2020-06-14T00:00:00.000-03:00
2020-12-18,KTK,Bahia,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE CANSANCAO,BA,2020-12-21T00:00:00.000-02:00
